chemical_name	analysismode	mz	rt	compound_id
515.3340_11.30	RP_NEG	515.334	11.3	C007912
517.3888_11.32	RP_NEG	517.3888	11.32	C007913
511.3994_11.33	RP_NEG	511.3994	11.33	C007914
497.3836_11.36	RP_NEG	497.3836	11.36	C007915
311.2860_11.37	RP_NEG	311.286	11.37	C007916
351.1636_11.37	RP_NEG	351.1636	11.37	C007917
383.2953_11.38	RP_NEG	383.2953	11.38	C007918
549.3163_11.38	RP_NEG	549.3163	11.38	C007919
309.2797_11.39	RP_NEG	309.2797	11.39	C007920
91.0220_11.40	RP_NEG	91.022	11.4	C007921
305.2393_11.40	RP_NEG	305.2393	11.4	C007922
425.3632_11.41	RP_NEG	425.3632	11.41	C007923
535.3992_11.43	RP_NEG	535.3992	11.43	C007924
643.4189_11.44	RP_NEG	643.4189	11.44	C007925
542.4399_11.44	RP_NEG	542.4399	11.44	C007926
513.3555_11.44	RP_NEG	513.3555	11.44	C007927
409.3684_11.45	RP_NEG	409.3684	11.45	C007928
397.3685_11.46	RP_NEG	397.3685	11.46	C007929
397.3322_11.46	RP_NEG	397.3322	11.46	C007930
296.6320_11.50	RP_NEG	296.632	11.5	C007931
480.2786_11.54	RP_NEG	480.2786	11.54	C007932
493.3890_11.62	RP_NEG	493.389	11.62	C007933
459.3480_11.62	RP_NEG	459.348	11.62	C007934
445.3530_11.64	RP_NEG	445.353	11.64	C007935
609.4755_11.65	RP_NEG	609.4755	11.65	C007936
297.2797_11.67	RP_NEG	297.2797	11.67	C007937
523.4357_11.67	RP_NEG	523.4357	11.67	C007938
622.4469_11.67	RP_NEG	622.4469	11.67	C007939
499.3784_11.72	RP_NEG	499.3784	11.72	C007940
705.5218_11.74	RP_NEG	705.5218	11.74	C007941
385.3110_11.74	RP_NEG	385.311	11.74	C007942
541.3729_11.74	RP_NEG	541.3729	11.74	C007943
589.4467_11.76	RP_NEG	589.4467	11.76	C007944
527.4301_11.82	RP_NEG	527.4301	11.82	C007945
417.3366_11.85	RP_NEG	417.3366	11.85	C007946
475.3788_11.85	RP_NEG	475.3788	11.85	C007947
361.3108_11.91	RP_NEG	361.3108	11.91	C007948
731.5371_11.94	RP_NEG	731.5371	11.94	C007949
273.1070_11.95	RP_NEG	273.107	11.95	C007950
567.4634_11.97	RP_NEG	567.4634	11.97	C007951
613.4470_11.97	RP_NEG	613.447	11.97	C007952
269.6277_11.97	RP_NEG	269.6277	11.97	C007953
453.3944_11.98	RP_NEG	453.3944	11.98	C007954
587.4305_11.98	RP_NEG	587.4305	11.98	C007955
651.4492_12.01	RP_NEG	651.4492	12.01	C007956
595.4346_12.08	RP_NEG	595.4346	12.08	C007957
573.4526_12.08	RP_NEG	573.4526	12.08	C007958
503.4098_12.14	RP_NEG	503.4098	12.14	C007959
507.2726_12.18	RP_NEG	507.2726	12.18	C007960
555.2730_12.20	RP_NEG	555.273	12.2	C007961
425.3996_12.22	RP_NEG	425.3996	12.22	C007962
534.2498_12.26	RP_NEG	534.2498	12.26	C007963
569.4791_12.28	RP_NEG	569.4791	12.28	C007964
337.1660_12.32	RP_NEG	337.166	12.32	C007965
621.3066_12.33	RP_NEG	621.3066	12.33	C007966
697.4672_12.39	RP_NEG	697.4672	12.39	C007967
547.4353_12.41	RP_NEG	547.4353	12.41	C007968
616.8854_12.44	RP_NEG	616.8854	12.44	C007969
439.3691_12.46	RP_NEG	439.3691	12.46	C007970
591.3902_12.49	RP_NEG	591.3902	12.49	C007971
778.5071_12.52	RP_NEG	778.5071	12.52	C007972
650.4782_12.56	RP_NEG	650.4782	12.56	C007973
597.3044_12.61	RP_NEG	597.3044	12.61	C007974
657.4986_12.62	RP_NEG	657.4986	12.62	C007975
576.3538_12.65	RP_NEG	576.3538	12.65	C007976
549.2875_12.66	RP_NEG	549.2875	12.66	C007977
433.3683_12.70	RP_NEG	433.3683	12.7	C007978
545.4197_12.70	RP_NEG	545.4197	12.7	C007979
589.4469_12.72	RP_NEG	589.4469	12.72	C007980
325.3107_12.75	RP_NEG	325.3107	12.75	C007981
542.2871_12.77	RP_NEG	542.2871	12.77	C007982
518.2874_12.78	RP_NEG	518.2874	12.78	C007983
915.6036_12.80	RP_NEG	915.6036	12.8	C007984
699.4826_12.80	RP_NEG	699.4826	12.8	C007985
781.4904_12.82	RP_NEG	781.4904	12.82	C007986
445.3684_12.82	RP_NEG	445.3684	12.82	C007987
759.5705_12.94	RP_NEG	759.5705	12.94	C007988
736.5701_12.94	RP_NEG	736.5701	12.94	C007989
344.1747_12.94	RP_NEG	344.1747	12.94	C007990
589.3612_12.97	RP_NEG	589.3612	12.97	C007991
509.2880_12.98	RP_NEG	509.288	12.98	C007992
529.4250_13.02	RP_NEG	529.425	13.02	C007993
403.3579_13.12	RP_NEG	403.3579	13.12	C007994
353.3423_13.14	RP_NEG	353.3423	13.14	C007995
319.2307_13.16	RP_NEG	319.2307	13.16	C007996
329.1689_13.22	RP_NEG	329.1689	13.22	C007997
912.5768_13.24	RP_NEG	912.5768	13.24	C007998
608.2455_13.27	RP_NEG	608.2455	13.27	C007999
351.2206_13.42	RP_NEG	351.2206	13.42	C008000
529.4249_13.43	RP_NEG	529.4249	13.43	C008001
734.4788_13.45	RP_NEG	734.4788	13.45	C008002
659.5142_13.51	RP_NEG	659.5142	13.51	C008003
568.4948_13.52	RP_NEG	568.4948	13.52	C008004
555.4422_13.53	RP_NEG	555.4422	13.53	C008005
810.5308_13.59	RP_NEG	810.5308	13.59	C008006
365.3421_13.60	RP_NEG	365.3421	13.6	C008007
457.2352_13.74	RP_NEG	457.2352	13.74	C008008
287.0758_13.75	RP_NEG	287.0758	13.75	C008009
526.2115_13.78	RP_NEG	526.2115	13.78	C008010
241.0282_13.80	RP_NEG	241.0282	13.8	C008011
230.0087_13.85	RP_NEG	230.0087	13.85	C008012
165.0920_14.43	RP_NEG	165.092	14.43	C008013
368.9767_14.12	RP_NEG	368.9767	14.12	C008014
225.1857_14.12	RP_NEG	225.1857	14.12	C008015
348.9885_14.05	RP_NEG	348.9885	14.05	C008016
384.9549_13.98	RP_NEG	384.9549	13.98	C008017
165.0920_13.96	RP_NEG	165.092	13.96	C008018
225.1857_13.89	RP_NEG	225.1857	13.89	C008019
376.9758_13.80	RP_NEG	376.9758	13.8	C008020
392.9650_13.77	RP_NEG	392.965	13.77	C008021
165.0920_13.76	RP_NEG	165.092	13.76	C008022
527.2194_13.76	RP_NEG	527.2194	13.76	C008023
535.2166_13.75	RP_NEG	535.2166	13.75	C008024
568.2222_13.75	RP_NEG	568.2222	13.75	C008025
233.0666_13.74	RP_NEG	233.0666	13.74	C008026
433.2354_13.74	RP_NEG	433.2354	13.74	C008027
247.0822_13.74	RP_NEG	247.0822	13.74	C008028
599.3197_13.70	RP_NEG	599.3197	13.7	C008029
761.5862_13.69	RP_NEG	761.5862	13.69	C008030
758.5833_13.49	RP_NEG	758.5833	13.49	C008031
575.4683_13.49	RP_NEG	575.4683	13.49	C008032
632.8872_13.47	RP_NEG	632.8872	13.47	C008033
785.5856_13.43	RP_NEG	785.5856	13.43	C008034
494.2876_13.39	RP_NEG	494.2876	13.39	C008035
549.4507_13.33	RP_NEG	549.4507	13.33	C008036
425.2572_13.31	RP_NEG	425.2572	13.31	C008037
744.9554_13.30	RP_NEG	744.9554	13.3	C008038
747.5673_13.24	RP_NEG	747.5673	13.24	C008039
673.5317_13.23	RP_NEG	673.5317	13.23	C008040
579.3905_13.19	RP_NEG	579.3905	13.19	C008041
579.4994_13.18	RP_NEG	579.4994	13.18	C008042
505.4250_13.14	RP_NEG	505.425	13.14	C008043
439.3788_13.11	RP_NEG	439.3788	13.11	C008044
388.2522_13.06	RP_NEG	388.2522	13.06	C008045
561.3800_13.05	RP_NEG	561.38	13.05	C008046
483.2720_13.03	RP_NEG	483.272	13.03	C008047
685.5315_12.94	RP_NEG	685.5315	12.94	C008048
493.3348_12.87	RP_NEG	493.3348	12.87	C008049
351.3266_12.85	RP_NEG	351.3266	12.85	C008050
479.4096_12.81	RP_NEG	479.4096	12.81	C008051
280.0968_12.73	RP_NEG	280.0968	12.73	C008052
363.3265_12.73	RP_NEG	363.3265	12.73	C008053
277.2168_12.72	RP_NEG	277.2168	12.72	C008054
362.2366_12.70	RP_NEG	362.2366	12.7	C008055
321.2195_12.69	RP_NEG	321.2195	12.69	C008056
659.5142_12.63	RP_NEG	659.5142	12.63	C008057
523.4357_12.61	RP_NEG	523.4357	12.61	C008058
571.4369_12.59	RP_NEG	571.4369	12.59	C008059
609.4755_12.54	RP_NEG	609.4755	12.54	C008060
605.4056_12.52	RP_NEG	605.4056	12.52	C008061
381.3373_12.46	RP_NEG	381.3373	12.46	C008062
694.9595_12.45	RP_NEG	694.9595	12.45	C008063
327.1547_12.45	RP_NEG	327.1547	12.45	C008064
699.4825_12.43	RP_NEG	699.4825	12.43	C008065
437.3632_12.43	RP_NEG	437.3632	12.43	C008066
362.1565_12.42	RP_NEG	362.1565	12.42	C008067
452.2774_12.40	RP_NEG	452.2774	12.4	C008068
527.2192_12.39	RP_NEG	527.2192	12.39	C008069
351.3268_12.35	RP_NEG	351.3268	12.35	C008070
551.4662_12.33	RP_NEG	551.4662	12.33	C008071
509.2932_12.30	RP_NEG	509.2932	12.3	C008072
381.2107_12.27	RP_NEG	381.2107	12.27	C008073
337.3109_12.25	RP_NEG	337.3109	12.25	C008074
531.2717_12.24	RP_NEG	531.2717	12.24	C008075
645.3051_12.21	RP_NEG	645.3051	12.21	C008076
419.3527_12.20	RP_NEG	419.3527	12.2	C008077
386.2366_12.20	RP_NEG	386.2366	12.2	C008078
415.3215_12.19	RP_NEG	415.3215	12.19	C008079
411.3265_12.15	RP_NEG	411.3265	12.15	C008080
607.4213_12.13	RP_NEG	607.4213	12.13	C008081
719.5369_12.13	RP_NEG	719.5369	12.13	C008082
535.3085_12.12	RP_NEG	535.3085	12.12	C008083
501.3940_12.08	RP_NEG	501.394	12.08	C008084
551.3576_12.07	RP_NEG	551.3576	12.07	C008085
580.2148_12.06	RP_NEG	580.2148	12.06	C008086
423.3840_12.04	RP_NEG	423.384	12.04	C008087
473.3488_12.00	RP_NEG	473.3488	12	C008088
375.3268_11.98	RP_NEG	375.3268	11.98	C008089
473.3487_11.98	RP_NEG	473.3487	11.98	C008090
591.4630_11.97	RP_NEG	591.463	11.97	C008091
613.5066_11.94	RP_NEG	613.5066	11.94	C008092
701.2957_11.93	RP_NEG	701.2957	11.93	C008093
643.2902_11.92	RP_NEG	643.2902	11.92	C008094
551.3030_11.91	RP_NEG	551.303	11.91	C008095
379.2163_11.90	RP_NEG	379.2163	11.9	C008096
482.2938_11.89	RP_NEG	482.2938	11.89	C008097
546.3917_11.88	RP_NEG	546.3917	11.88	C008098
451.3789_11.88	RP_NEG	451.3789	11.88	C008099
595.2888_11.87	RP_NEG	595.2888	11.87	C008100
455.2467_11.86	RP_NEG	455.2467	11.86	C008101
476.2474_11.84	RP_NEG	476.2474	11.84	C008102
435.3476_11.83	RP_NEG	435.3476	11.83	C008103
411.3840_11.82	RP_NEG	411.384	11.82	C008104
580.9635_11.78	RP_NEG	580.9635	11.78	C008105
644.9610_11.78	RP_NEG	644.961	11.78	C008106
453.2310_11.76	RP_NEG	453.231	11.76	C008107
545.4195_11.75	RP_NEG	545.4195	11.75	C008108
532.9240_11.74	RP_NEG	532.924	11.74	C008109
481.2436_11.71	RP_NEG	481.2436	11.71	C008110
495.2779_11.68	RP_NEG	495.2779	11.68	C008111
335.2952_11.66	RP_NEG	335.2952	11.66	C008112
642.8744_11.65	RP_NEG	642.8744	11.65	C008113
519.4046_11.62	RP_NEG	519.4046	11.62	C008114
541.3864_11.61	RP_NEG	541.3864	11.61	C008115
437.3632_11.61	RP_NEG	437.3632	11.61	C008116
515.3715_11.60	RP_NEG	515.3715	11.6	C008117
565.4478_11.60	RP_NEG	565.4478	11.6	C008118
379.2158_11.60	RP_NEG	379.2158	11.6	C008119
449.3634_11.58	RP_NEG	449.3634	11.58	C008120
556.3319_11.57	RP_NEG	556.3319	11.57	C008121
427.3790_11.54	RP_NEG	427.379	11.54	C008122
607.4575_11.53	RP_NEG	607.4575	11.53	C008123
473.3504_11.51	RP_NEG	473.3504	11.51	C008124
369.3007_11.51	RP_NEG	369.3007	11.51	C008125
549.3425_11.48	RP_NEG	549.3425	11.48	C008126
435.3477_11.47	RP_NEG	435.3477	11.47	C008127
569.2737_11.45	RP_NEG	569.2737	11.45	C008128
359.2952_11.45	RP_NEG	359.2952	11.45	C008129
539.3722_11.43	RP_NEG	539.3722	11.43	C008130
473.3616_11.43	RP_NEG	473.3616	11.43	C008131
491.3734_11.42	RP_NEG	491.3734	11.42	C008132
453.3582_11.41	RP_NEG	453.3582	11.41	C008133
553.4093_11.40	RP_NEG	553.4093	11.4	C008134
391.2828_11.39	RP_NEG	391.2828	11.39	C008135
768.5073_11.38	RP_NEG	768.5073	11.38	C008136
498.8979_11.37	RP_NEG	498.8979	11.37	C008137
607.4577_11.34	RP_NEG	607.4577	11.34	C008138
583.4584_11.33	RP_NEG	583.4584	11.33	C008139
533.3827_11.33	RP_NEG	533.3827	11.33	C008140
611.4912_11.32	RP_NEG	611.4912	11.32	C008141
421.3684_11.31	RP_NEG	421.3684	11.31	C008142
471.3471_11.30	RP_NEG	471.3471	11.3	C008143
475.3423_11.30	RP_NEG	475.3423	11.3	C008144
571.3599_11.30	RP_NEG	571.3599	11.3	C008145
441.3945_11.30	RP_NEG	441.3945	11.3	C008146
653.3641_11.29	RP_NEG	653.3641	11.29	C008147
611.2791_11.28	RP_NEG	611.2791	11.28	C008148
285.2703_11.28	RP_NEG	285.2703	11.28	C008149
703.5068_11.27	RP_NEG	703.5068	11.27	C008150
728.4528_11.27	RP_NEG	728.4528	11.27	C008151
469.3301_11.26	RP_NEG	469.3301	11.26	C008152
431.3378_11.26	RP_NEG	431.3378	11.26	C008153
487.3285_11.25	RP_NEG	487.3285	11.25	C008154
281.2382_11.25	RP_NEG	281.2382	11.25	C008155
484.9247_11.25	RP_NEG	484.9247	11.25	C008156
455.3526_11.23	RP_NEG	455.3526	11.23	C008157
481.2435_11.22	RP_NEG	481.2435	11.22	C008158
327.2539_11.20	RP_NEG	327.2539	11.2	C008159
407.3530_11.18	RP_NEG	407.353	11.18	C008160
411.3475_11.18	RP_NEG	411.3475	11.18	C008161
395.3530_11.17	RP_NEG	395.353	11.17	C008162
377.2090_11.17	RP_NEG	377.209	11.17	C008163
395.3166_11.17	RP_NEG	395.3166	11.17	C008164
507.3677_11.16	RP_NEG	507.3677	11.16	C008165
467.3137_11.15	RP_NEG	467.3137	11.15	C008166
445.3318_11.15	RP_NEG	445.3318	11.15	C008167
539.3708_11.13	RP_NEG	539.3708	11.13	C008168
610.4109_11.12	RP_NEG	610.4109	11.12	C008169
295.6240_11.12	RP_NEG	295.624	11.12	C008170
483.3682_11.11	RP_NEG	483.3682	11.11	C008171
677.4916_11.11	RP_NEG	677.4916	11.11	C008172
551.2627_11.11	RP_NEG	551.2627	11.11	C008173
336.1591_11.10	RP_NEG	336.1591	11.1	C008174
553.4093_11.10	RP_NEG	553.4093	11.1	C008175
633.4053_11.07	RP_NEG	633.4053	11.07	C008176
513.3557_11.06	RP_NEG	513.3557	11.06	C008177
377.2675_11.06	RP_NEG	377.2675	11.06	C008178
439.3789_11.06	RP_NEG	439.3789	11.06	C008179
349.2750_11.04	RP_NEG	349.275	11.04	C008180
515.3335_11.04	RP_NEG	515.3335	11.04	C008181
421.3319_11.04	RP_NEG	421.3319	11.04	C008182
394.3324_11.02	RP_NEG	394.3324	11.02	C008183
515.3730_11.01	RP_NEG	515.373	11.01	C008184
495.3644_11.00	RP_NEG	495.3644	11	C008185
514.3209_11.00	RP_NEG	514.3209	11	C008186
491.3585_10.99	RP_NEG	491.3585	10.99	C008187
389.2674_10.99	RP_NEG	389.2674	10.99	C008188
307.2640_10.99	RP_NEG	307.264	10.99	C008189
495.4048_10.99	RP_NEG	495.4048	10.99	C008190
456.3200_10.98	RP_NEG	456.32	10.98	C008191
580.2929_10.97	RP_NEG	580.2929	10.97	C008192
402.3072_10.96	RP_NEG	402.3072	10.96	C008193
403.3036_10.96	RP_NEG	403.3036	10.96	C008194
810.6166_10.96	RP_NEG	810.6166	10.96	C008195
627.5589_10.96	RP_NEG	627.5589	10.96	C008196
563.2283_10.96	RP_NEG	563.2283	10.96	C008197
369.3372_10.95	RP_NEG	369.3372	10.95	C008198
498.2885_10.94	RP_NEG	498.2885	10.94	C008199
485.3839_10.94	RP_NEG	485.3839	10.94	C008200
413.3057_10.94	RP_NEG	413.3057	10.94	C008201
485.3252_10.93	RP_NEG	485.3252	10.93	C008202
441.3020_10.92	RP_NEG	441.302	10.92	C008203
507.3679_10.92	RP_NEG	507.3679	10.92	C008204
539.3708_10.91	RP_NEG	539.3708	10.91	C008205
463.3422_10.91	RP_NEG	463.3422	10.91	C008206
553.4094_10.90	RP_NEG	553.4094	10.9	C008207
333.2703_10.89	RP_NEG	333.2703	10.89	C008208
368.3166_10.89	RP_NEG	368.3166	10.89	C008209
437.2881_10.89	RP_NEG	437.2881	10.89	C008210
355.2639_10.87	RP_NEG	355.2639	10.87	C008211
633.9070_10.87	RP_NEG	633.907	10.87	C008212
435.3379_10.86	RP_NEG	435.3379	10.86	C008213
515.3338_10.86	RP_NEG	515.3338	10.86	C008214
415.3212_10.84	RP_NEG	415.3212	10.84	C008215
405.3006_10.84	RP_NEG	405.3006	10.84	C008216
497.3244_10.83	RP_NEG	497.3244	10.83	C008217
479.2078_10.83	RP_NEG	479.2078	10.83	C008218
451.3422_10.83	RP_NEG	451.3422	10.83	C008219
386.2764_10.82	RP_NEG	386.2764	10.82	C008220
531.3547_10.82	RP_NEG	531.3547	10.82	C008221
457.2102_10.82	RP_NEG	457.2102	10.82	C008222
385.2050_10.82	RP_NEG	385.205	10.82	C008223
491.3729_10.82	RP_NEG	491.3729	10.82	C008224
343.2660_10.82	RP_NEG	343.266	10.82	C008225
365.2579_10.82	RP_NEG	365.2579	10.82	C008226
445.2543_10.82	RP_NEG	445.2543	10.82	C008227
283.2550_10.82	RP_NEG	283.255	10.82	C008228
521.2394_10.81	RP_NEG	521.2394	10.81	C008229
749.4992_10.81	RP_NEG	749.4992	10.81	C008230
70.4388_10.80	RP_NEG	70.4388	10.8	C008231
386.3275_10.80	RP_NEG	386.3275	10.8	C008232
341.1142_10.78	RP_NEG	341.1142	10.78	C008233
565.2842_10.77	RP_NEG	565.2842	10.77	C008234
469.3893_10.77	RP_NEG	469.3893	10.77	C008235
733.3096_10.77	RP_NEG	733.3096	10.77	C008236
385.3321_10.77	RP_NEG	385.3321	10.77	C008237
375.1559_10.77	RP_NEG	375.1559	10.77	C008238
329.1141_10.77	RP_NEG	329.1141	10.77	C008239
585.2654_10.77	RP_NEG	585.2654	10.77	C008240
673.2904_10.77	RP_NEG	673.2904	10.77	C008241
597.2713_10.77	RP_NEG	597.2713	10.77	C008242
357.1454_10.77	RP_NEG	357.1454	10.77	C008243
389.1715_10.77	RP_NEG	389.1715	10.77	C008244
282.1010_10.76	RP_NEG	282.101	10.76	C008245
487.3272_10.76	RP_NEG	487.3272	10.76	C008246
531.3667_10.76	RP_NEG	531.3667	10.76	C008247
443.1801_10.76	RP_NEG	443.1801	10.76	C008248
615.2041_10.76	RP_NEG	615.2041	10.76	C008249
596.3933_10.76	RP_NEG	596.3933	10.76	C008250
285.1148_10.76	RP_NEG	285.1148	10.76	C008251
420.3219_10.75	RP_NEG	420.3219	10.75	C008252
579.3902_10.75	RP_NEG	579.3902	10.75	C008253
601.2071_10.75	RP_NEG	601.2071	10.75	C008254
461.3264_10.75	RP_NEG	461.3264	10.75	C008255
577.3742_10.75	RP_NEG	577.3742	10.75	C008256
533.3837_10.75	RP_NEG	533.3837	10.75	C008257
293.2482_10.75	RP_NEG	293.2482	10.75	C008258
315.0985_10.74	RP_NEG	315.0985	10.74	C008259
455.3525_10.74	RP_NEG	455.3525	10.74	C008260
553.4095_10.73	RP_NEG	553.4095	10.73	C008261
327.2540_10.73	RP_NEG	327.254	10.73	C008262
712.4437_10.73	RP_NEG	712.4437	10.73	C008263
341.3057_10.73	RP_NEG	341.3057	10.73	C008264
353.2696_10.72	RP_NEG	353.2696	10.72	C008265
392.3171_10.71	RP_NEG	392.3171	10.71	C008266
466.3296_10.71	RP_NEG	466.3296	10.71	C008267
344.1563_10.70	RP_NEG	344.1563	10.7	C008268
351.2209_10.70	RP_NEG	351.2209	10.7	C008269
339.2416_10.70	RP_NEG	339.2416	10.7	C008270
403.3062_10.70	RP_NEG	403.3062	10.7	C008271
257.2391_10.70	RP_NEG	257.2391	10.7	C008272
585.5098_10.69	RP_NEG	585.5098	10.69	C008273
307.2548_10.69	RP_NEG	307.2548	10.69	C008274
305.2483_10.69	RP_NEG	305.2483	10.69	C008275
507.3678_10.67	RP_NEG	507.3678	10.67	C008276
273.1065_10.67	RP_NEG	273.1065	10.67	C008277
325.2745_10.67	RP_NEG	325.2745	10.67	C008278
411.2514_10.67	RP_NEG	411.2514	10.67	C008279
533.3998_10.66	RP_NEG	533.3998	10.66	C008280
329.2482_10.66	RP_NEG	329.2482	10.66	C008281
608.3930_10.66	RP_NEG	608.393	10.66	C008282
453.3580_10.65	RP_NEG	453.358	10.65	C008283
491.3730_10.65	RP_NEG	491.373	10.65	C008284
482.2269_10.65	RP_NEG	482.2269	10.65	C008285
475.3430_10.64	RP_NEG	475.343	10.64	C008286
455.3372_10.64	RP_NEG	455.3372	10.64	C008287
594.5101_10.64	RP_NEG	594.5101	10.64	C008288
403.2848_10.63	RP_NEG	403.2848	10.63	C008289
622.3739_10.61	RP_NEG	622.3739	10.61	C008290
461.3266_10.61	RP_NEG	461.3266	10.61	C008291
385.2052_10.60	RP_NEG	385.2052	10.6	C008292
553.4097_10.60	RP_NEG	553.4097	10.6	C008293
457.3171_10.58	RP_NEG	457.3171	10.58	C008294
500.7660_10.58	RP_NEG	500.766	10.58	C008295
479.3366_10.57	RP_NEG	479.3366	10.57	C008296
441.3581_10.57	RP_NEG	441.3581	10.57	C008297
655.4230_10.57	RP_NEG	655.423	10.57	C008298
551.3339_10.56	RP_NEG	551.3339	10.56	C008299
411.3111_10.56	RP_NEG	411.3111	10.56	C008300
582.3781_10.56	RP_NEG	582.3781	10.56	C008301
508.3400_10.56	RP_NEG	508.34	10.56	C008302
575.3574_10.55	RP_NEG	575.3574	10.55	C008303
469.3318_10.55	RP_NEG	469.3318	10.55	C008304
654.3094_10.54	RP_NEG	654.3094	10.54	C008305
642.3671_10.53	RP_NEG	642.3671	10.53	C008306
489.3576_10.53	RP_NEG	489.3576	10.53	C008307
648.3889_10.52	RP_NEG	648.3889	10.52	C008308
341.2499_10.51	RP_NEG	341.2499	10.51	C008309
433.2566_10.50	RP_NEG	433.2566	10.5	C008310
284.2459_10.49	RP_NEG	284.2459	10.49	C008311
607.2450_10.49	RP_NEG	607.245	10.49	C008312
329.2392_10.49	RP_NEG	329.2392	10.49	C008313
485.3257_10.49	RP_NEG	485.3257	10.49	C008314
609.5122_10.48	RP_NEG	609.5122	10.48	C008315
305.2390_10.47	RP_NEG	305.239	10.47	C008316
356.2801_10.46	RP_NEG	356.2801	10.46	C008317
344.1564_10.46	RP_NEG	344.1564	10.46	C008318
455.3737_10.46	RP_NEG	455.3737	10.46	C008319
754.5550_10.46	RP_NEG	754.555	10.46	C008320
997.8157_10.46	RP_NEG	997.8157	10.46	C008321
171.1024_10.46	RP_NEG	171.1024	10.46	C008322
502.2228_10.45	RP_NEG	502.2228	10.45	C008323
755.5526_10.45	RP_NEG	755.5526	10.45	C008324
199.1336_10.45	RP_NEG	199.1336	10.45	C008325
215.1284_10.45	RP_NEG	215.1284	10.45	C008326
427.2866_10.44	RP_NEG	427.2866	10.44	C008327
241.2170_10.44	RP_NEG	241.217	10.44	C008328
405.2232_10.43	RP_NEG	405.2232	10.43	C008329
480.3088_10.43	RP_NEG	480.3088	10.43	C008330
285.2430_10.42	RP_NEG	285.243	10.42	C008331
481.3524_10.42	RP_NEG	481.3524	10.42	C008332
445.3317_10.41	RP_NEG	445.3317	10.41	C008333
503.3354_10.41	RP_NEG	503.3354	10.41	C008334
527.3941_10.41	RP_NEG	527.3941	10.41	C008335
594.3773_10.41	RP_NEG	594.3773	10.41	C008336
481.2233_10.41	RP_NEG	481.2233	10.41	C008337
648.3879_10.40	RP_NEG	648.3879	10.4	C008338
341.2694_10.40	RP_NEG	341.2694	10.4	C008339
561.2122_10.40	RP_NEG	561.2122	10.4	C008340
399.2206_10.39	RP_NEG	399.2206	10.39	C008341
409.3067_10.38	RP_NEG	409.3067	10.38	C008342
551.3032_10.38	RP_NEG	551.3032	10.38	C008343
395.1895_10.38	RP_NEG	395.1895	10.38	C008344
634.3737_10.37	RP_NEG	634.3737	10.37	C008345
291.2326_10.37	RP_NEG	291.2326	10.37	C008346
435.3478_10.36	RP_NEG	435.3478	10.36	C008347
462.9626_10.36	RP_NEG	462.9626	10.36	C008348
375.2902_10.36	RP_NEG	375.2902	10.36	C008349
505.3518_10.35	RP_NEG	505.3518	10.35	C008350
427.1082_10.35	RP_NEG	427.1082	10.35	C008351
433.3186_10.35	RP_NEG	433.3186	10.35	C008352
606.3775_10.34	RP_NEG	606.3775	10.34	C008353
564.3675_10.33	RP_NEG	564.3675	10.33	C008354
215.1284_10.33	RP_NEG	215.1284	10.33	C008355
339.2901_10.32	RP_NEG	339.2901	10.32	C008356
475.3423_10.32	RP_NEG	475.3423	10.32	C008357
466.3296_10.31	RP_NEG	466.3296	10.31	C008358
326.2205_10.30	RP_NEG	326.2205	10.3	C008359
349.2051_10.30	RP_NEG	349.2051	10.3	C008360
325.2381_10.30	RP_NEG	325.2381	10.3	C008361
663.2342_10.30	RP_NEG	663.2342	10.3	C008362
529.4227_10.30	RP_NEG	529.4227	10.3	C008363
581.2299_10.30	RP_NEG	581.2299	10.3	C008364
335.2201_10.30	RP_NEG	335.2201	10.3	C008365
253.2062_10.29	RP_NEG	253.2062	10.29	C008366
469.2259_10.29	RP_NEG	469.2259	10.29	C008367
499.2256_10.29	RP_NEG	499.2256	10.29	C008368
253.2169_10.29	RP_NEG	253.2169	10.29	C008369
575.2122_10.29	RP_NEG	575.2122	10.29	C008370
339.2537_10.29	RP_NEG	339.2537	10.29	C008371
461.3128_10.28	RP_NEG	461.3128	10.28	C008372
553.4227_10.28	RP_NEG	553.4227	10.28	C008373
315.1361_10.28	RP_NEG	315.1361	10.28	C008374
494.3243_10.27	RP_NEG	494.3243	10.27	C008375
365.1638_10.26	RP_NEG	365.1638	10.26	C008376
443.3162_10.25	RP_NEG	443.3162	10.25	C008377
375.2541_10.25	RP_NEG	375.2541	10.25	C008378
650.3664_10.25	RP_NEG	650.3664	10.25	C008379
511.3031_10.25	RP_NEG	511.3031	10.25	C008380
425.2002_10.25	RP_NEG	425.2002	10.25	C008381
605.2297_10.25	RP_NEG	605.2297	10.25	C008382
523.2255_10.25	RP_NEG	523.2255	10.25	C008383
359.2201_10.25	RP_NEG	359.2201	10.25	C008384
517.2080_10.24	RP_NEG	517.208	10.24	C008385
277.2049_10.24	RP_NEG	277.2049	10.24	C008386
435.2058_10.24	RP_NEG	435.2058	10.24	C008387
303.2238_10.23	RP_NEG	303.2238	10.23	C008388
301.2170_10.23	RP_NEG	301.217	10.23	C008389
257.2271_10.23	RP_NEG	257.2271	10.23	C008390
462.2983_10.23	RP_NEG	462.2983	10.23	C008391
406.2449_10.22	RP_NEG	406.2449	10.22	C008392
351.2537_10.22	RP_NEG	351.2537	10.22	C008393
538.3500_10.22	RP_NEG	538.35	10.22	C008394
313.2745_10.21	RP_NEG	313.2745	10.21	C008395
